Wall time,Step,Value
1707853063.228315,1,0.000677966105286032
1707853366.0554004,2,0.8674576282501221
1707853674.5876856,3,0.9006779789924622
1707853984.2610757,4,0.7613559365272522
1707854293.872016,5,0.7925423979759216
1707854602.7150044,6,0.7074576020240784
1707854914.583037,7,0.6196610331535339
1707855224.0280771,8,0.8013559579849243
1707855531.8675332,9,0.8677965998649597
1707855840.0839345,10,0.8901695013046265
1707856147.491469,11,0.9847457408905029
1707856455.6444972,12,0.993898332118988
1707856763.829536,13,0.9925423860549927
1707857071.7647972,14,0.993220329284668
1707857382.6443796,15,0.993898332118988
1707857689.343691,16,0.992203414440155
1707857999.6344016,17,0.993898332118988
1707858307.0950773,18,0.9908474683761597
1707858617.1088715,19,0.9952542185783386
1707858925.4134185,20,0.9942373037338257
1707859233.742901,21,0.994915246963501
1707859540.1167834,22,0.995593249797821
1707859847.1245112,23,0.996610164642334
1707860156.4077752,24,0.9969491362571716
1707860466.6901193,25,0.9972881078720093
1707860773.6284592,26,0.9962711930274963
1707861080.521988,27,0.9959322214126587
1707861386.9898784,28,0.996610164642334
1707861692.6068182,29,0.9962711930274963
1707862318.1705446,30,0.996610164642334
1707862968.6144702,31,0.9969491362571716
1707863617.8327088,32,0.996610164642334
1707864274.4970145,33,0.996610164642334
1707864926.0740507,34,0.996610164642334
1707865577.0586202,35,0.996610164642334
1707866226.6326249,36,0.996610164642334
1707866879.655255,37,0.996610164642334
1707867529.7525213,38,0.996610164642334
1707868184.5355582,39,0.996610164642334
1707868834.5712962,40,0.996610164642334
