Wall time,Step,Value
1711386837.3633826,1,0.7461695075035095
1711387310.4258358,2,0.7521045207977295
1711387783.6043563,3,0.7773135304450989
1711388256.1863182,4,0.7699011564254761
1711388729.020927,5,0.7687909603118896
1711389203.1265445,6,0.7634378671646118
1711389673.5517619,7,0.7773615717887878
1711390146.65874,8,0.7818304896354675
1711390617.660145,9,0.7628446221351624
1711391093.240913,10,0.7755367159843445
1711391566.6249812,11,0.7970197796821594
1711392038.5569026,12,0.8051609992980957
1711392511.1217997,13,0.8054519891738892
1711392983.4112258,14,0.8051835894584656
1711393457.4098773,15,0.8089830279350281
1711393927.4614422,16,0.8071214556694031
1711394396.5083454,17,0.8077514171600342
1711394865.6512332,18,0.8047937750816345
1711395333.4093351,19,0.8121158480644226
1711395800.4977634,20,0.8089774250984192
1711396269.5343726,21,0.8124265670776367
1711396737.2287006,22,0.8128785490989685
1711397202.7847064,23,0.8132683634757996
1711397669.4413607,24,0.8119067549705505
1711398134.6026225,25,0.8131977319717407
1711398602.113464,26,0.8127090334892273
1711399066.29277,27,0.8137994408607483
1711399532.2169962,28,0.8137994408607483
1711399995.381787,29,0.8137655258178711
1711400458.3705943,30,0.8140875697135925
1711400924.0505674,31,0.8143107295036316
1711401389.6508334,32,0.8145056366920471
1711401855.3600125,33,0.8144435286521912
1711402319.9176764,34,0.8148361444473267
1711403101.591315,35,0.8149915337562561
1711404101.1652172,36,0.8145112991333008
1711405102.431813,37,0.814313530921936
1711406097.3162737,38,0.8148502707481384
1711407094.6464727,39,0.8153277039527893
1711408087.1222177,40,0.8147740364074707
