Wall time,Step,Value
1711562631.145104,1,0.7489209175109863
1711563083.8382554,2,0.7642853260040283
1711563536.958049,3,0.7549887299537659
1711563988.2665675,4,0.7661949396133423
1711564441.6501706,5,0.7754830718040466
1711564893.686773,6,0.7749802470207214
1711565344.5857909,7,0.7612344622612
1711565795.846558,8,0.7669774293899536
1711566247.01105,9,0.7689378261566162
1711566695.7668998,10,0.7766695022583008
1711567144.3498313,11,0.7950254082679749
1711567592.7817576,12,0.8009491562843323
1711568040.3185747,13,0.8034322261810303
1711568487.9545064,14,0.8023474812507629
1711568937.3768458,15,0.8087796568870544
1711569384.6337056,16,0.805610179901123
1711569829.5819783,17,0.8089943528175354
1711570277.167132,18,0.8050253987312317
1711570724.2365446,19,0.8067118525505066
1711571168.9675453,20,0.8080452084541321
1711571615.4845119,21,0.8099886775016785
1711572060.7407386,22,0.8095310926437378
1711572503.9281619,23,0.8084096312522888
1711572947.9599621,24,0.8091384172439575
1711573392.9744422,25,0.8090395331382751
1711573835.52768,26,0.809627115726471
1711574279.0589674,27,0.8091045022010803
1711574721.543956,28,0.8080056309700012
1711575164.9632757,29,0.8080254197120667
1711575607.56636,30,0.8070169687271118
1711576050.918804,31,0.8070706129074097
1711576491.9246445,32,0.8073530793190002
1711576933.9434443,33,0.806675136089325
1711577377.051064,34,0.8070366978645325
1711577820.6895795,35,0.807169497013092
1711578262.5219986,36,0.8070141077041626
1711579101.752035,37,0.8069011569023132
1711580012.48523,38,0.8069689273834229
1711580927.02622,39,0.8072627186775208
1711581839.6371944,40,0.8071016669273376
