Wall time,Step,Value
1708295272.8856523,1,0.8803389668464661
1708295908.4323432,2,0.8901695013046265
1708296546.398895,3,0.8783050775527954
1708297184.0001054,4,0.8850847482681274
1708297822.6267295,5,0.8759322166442871
1708298465.302303,6,0.8955932259559631
1708299107.6090522,7,0.8793220520019531
1708299744.413626,8,0.8837288022041321
1708300380.1605802,9,0.8664406538009644
1708300915.2112284,10,0.9047457575798035
1708301428.592674,11,0.9128813743591309
1708301822.4932926,12,0.9169491529464722
1708302120.3080416,13,0.9138982892036438
1708302417.7672637,14,0.9176270961761475
1708302716.5234718,15,0.9210169315338135
1708303012.662856,16,0.9247457385063171
1708303310.9236753,17,0.9220339059829712
1708303607.5425947,18,0.9301694631576538
1708303905.6932547,19,0.9298304915428162
1708304202.0856783,20,0.9291525483131409
1708304499.828111,21,0.9301694631576538
1708304795.915727,22,0.9288135766983032
1708305092.6235428,23,0.9291525483131409
1708305386.9716997,24,0.9301694631576538
1708305683.123404,25,0.9325423836708069
1708305977.423804,26,0.9294915199279785
1708306273.8920972,27,0.9298304915428162
1708306571.033518,28,0.9301694631576538
1708306866.3586237,29,0.9305084943771362
1708307160.2496018,30,0.9281355738639832
1708307454.8160539,31,0.9288135766983032
1708307751.1083193,32,0.9291525483131409
1708308045.9076624,33,0.9291525483131409
1708308341.6069973,34,0.9288135766983032
1708308634.4763563,35,0.9291525483131409
1708308928.4761717,36,0.9288135766983032
1708309226.363908,37,0.9291525483131409
1708309521.930566,38,0.9294915199279785
1708309817.295686,39,0.9291525483131409
1708310112.6202683,40,0.9301694631576538
