Wall time,Step,Value
1707853063.228282,1,0.25062429904937744
1707853366.0553808,2,0.6513502597808838
1707853674.5876663,3,0.6166186332702637
1707853984.2610438,4,0.5835903882980347
1707854293.8719962,5,0.6401355862617493
1707854602.7149854,6,0.6054096221923828
1707854914.5830047,7,0.6043390035629272
1707855224.028058,8,0.6509604454040527
1707855531.8675141,9,0.6497316360473633
1707855840.0839036,10,0.6210423707962036
1707856147.491449,11,0.7565791010856628
1707856455.6444635,12,0.762793779373169
1707856763.8295174,13,0.7611638307571411
1707857071.7647781,14,0.7705988883972168
1707857382.6443605,15,0.7655282616615295
1707857689.3436723,16,0.7562316656112671
1707857999.6343815,17,0.7661496996879578
1707858307.0950441,18,0.7686384320259094
1707858617.1088521,19,0.7797005772590637
1707858925.4133866,20,0.7729519605636597
1707859233.742869,21,0.7871073484420776
1707859540.116751,22,0.7865678071975708
1707859847.1244764,23,0.7919915318489075
1707860156.407756,24,0.7949491739273071
1707860466.6900868,25,0.792728841304779
1707860773.628428,26,0.7899067997932434
1707861080.5219688,27,0.7929999828338623
1707861386.9898295,28,0.7976412177085876
1707861692.6067982,29,0.7922711968421936
1707862318.1705236,30,0.7957853078842163
1707862968.614437,31,0.7960282564163208
1707863617.8326771,32,0.7966355681419373
1707864274.4969947,33,0.796211838722229
1707864926.0740173,34,0.7957570552825928
1707865577.0585992,35,0.7959717512130737
1707866226.6325922,36,0.7971214652061462
1707866879.6552224,37,0.7967824935913086
1707867529.7524998,38,0.7960028052330017
1707868184.5355256,39,0.7954632639884949
1707868834.571263,40,0.7962400913238525
