Wall time,Step,Value
1707948254.1743417,1,0.6487259864807129
1707948928.047964,2,0.5261949300765991
1707949601.3001769,3,0.6358333230018616
1707950276.12669,4,0.540706217288971
1707950946.5962555,5,0.5576101541519165
1707951613.9262884,6,0.6138644218444824
1707952283.9976358,7,0.6811440587043762
1707952958.3629014,8,0.6814180612564087
1707953635.5793624,9,0.6549180746078491
1707954312.879461,10,0.6646186709403992
1707954984.3527246,11,0.7669943571090698
1707955539.9068384,12,0.7736864686012268
1707956082.8161073,13,0.7875649929046631
1707956481.0436814,14,0.794096052646637
1707956798.9429936,15,0.7823277115821838
1707957114.545716,16,0.7898191809654236
1707957429.1511629,17,0.793093204498291
1707957745.3347945,18,0.7809237241744995
1707958060.1967735,19,0.789313554763794
1707958375.0031114,20,0.7884971499443054
1707958689.9119422,21,0.7972514033317566
1707959003.6820998,22,0.7993728518486023
1707959316.251278,23,0.799697756767273
1707959630.4644349,24,0.8010790944099426
1707959944.8951306,25,0.7951299548149109
1707960257.7916243,26,0.7991751432418823
1707960569.251272,27,0.8013333082199097
1707960882.3892932,28,0.8019463419914246
1707961194.0458405,29,0.8004858493804932
1707961507.514575,30,0.8021186590194702
1707961819.2171803,31,0.8015338778495789
1707962131.6667044,32,0.8018192052841187
1707962444.1153994,33,0.8025875687599182
1707962758.34772,34,0.8035197854042053
1707963070.6476216,35,0.8036977648735046
1707963383.0692167,36,0.8029096126556396
1707963693.086885,37,0.8031214475631714
1707964004.8997552,38,0.8033361434936523
1707964317.5393987,39,0.8020423650741577
1707964629.661044,40,0.8024519681930542
