Wall time,Step,Value
1707853063.2282171,1,0.8481355905532837
1707853366.0553112,2,0.8545762896537781
1707853674.5875995,3,0.7766101956367493
1707853984.2609754,4,0.7691525220870972
1707854293.8719268,5,0.8301694989204407
1707854602.7149186,6,0.8684746026992798
1707854914.5829325,7,0.8030508756637573
1707855224.0279934,8,0.8399999737739563
1707855531.8674493,9,0.8355932235717773
1707855840.083852,10,0.8525424003601074
1707856147.4913824,11,0.9074576497077942
1707856455.644392,12,0.9030508399009705
1707856763.8294666,13,0.9033898115158081
1707857071.7647164,14,0.9115254282951355
1707857382.6443121,15,0.9111864566802979
1707857689.343609,16,0.9077966213226318
1707857999.6343164,17,0.9037288427352905
1707858307.094975,18,0.9111864566802979
1707858617.1087997,19,0.9118643999099731
1707858925.4132998,20,0.9142372608184814
1707859233.7427976,21,0.9189830422401428
1707859540.1166825,22,0.9132203459739685
1707859847.1244056,23,0.9200000166893005
1707860156.4076898,24,0.9200000166893005
1707860466.690019,25,0.9183050990104675
1707860773.628375,26,0.9189830422401428
1707861080.5219054,27,0.9200000166893005
1707861386.9897478,28,0.9233898520469666
1707861692.6067324,29,0.9196610450744629
1707862318.1704679,30,0.9213559031486511
1707862968.6143875,31,0.9223728775978088
1707863617.8326108,32,0.9233898520469666
1707864274.4969428,33,0.9220339059829712
1707864926.0739415,34,0.9206779599189758
1707865577.0585442,35,0.9216949343681335
1707866226.6325164,36,0.9223728775978088
1707866879.6551547,37,0.9220339059829712
1707867529.7524436,38,0.9216949343681335
1707868184.5354676,39,0.9206779599189758
1707868834.571209,40,0.9213559031486511
