Wall time,Step,Value
1708026065.1788995,1,0.8413559198379517
1708026380.5270503,2,0.8372881412506104
1708026703.6121957,3,0.7888135313987732
1708027028.1631021,4,0.7928813695907593
1708027354.8607278,5,0.783728837966919
1708027682.0552776,6,0.8600000143051147
1708028010.2953084,7,0.7840678095817566
1708028338.9335136,8,0.8186440467834473
1708028668.4004622,9,0.8681355714797974
1708028998.2980173,10,0.7572881579399109
1708029327.1924973,11,0.8732203245162964
1708029656.0687904,12,0.8996610045433044
1708029986.2339973,13,0.9074576497077942
1708030317.02855,14,0.9040678143501282
1708030647.409102,15,0.8871186375617981
1708030979.746544,16,0.8935593366622925
1708031312.1790454,17,0.8989830613136292
1708031643.3438916,18,0.9013559222221375
1708031975.6590846,19,0.9047457575798035
1708032306.3754275,20,0.9057627320289612
1708032639.0871062,21,0.9155932068824768
1708032969.1911614,22,0.9189830422401428
1708033300.7392685,23,0.9183050990104675
1708033629.3162136,24,0.9159321784973145
1708033961.1455493,25,0.9179661273956299
1708034291.383167,26,0.9155932068824768
1708034622.860666,27,0.9159321784973145
1708035253.0944088,28,0.9203389883041382
1708035950.1254141,29,0.9162712097167969
1708036646.4172988,30,0.9193220138549805
1708037347.34535,31,0.9210169315338135
1708038046.7649162,32,0.9216949343681335
1708038745.7640595,33,0.9210169315338135
1708039439.2156231,34,0.9213559031486511
1708040132.1153305,35,0.9216949343681335
1708040822.2400076,36,0.9210169315338135
1708041513.223998,37,0.9196610450744629
1708042201.999667,38,0.9200000166893005
1708042893.9843338,39,0.9186440706253052
1708043583.019581,40,0.9193220138549805
