Wall time,Step,Value
1708025990.15959,1,2.661738634109497
1708026305.6490216,2,1.0662285089492798
1708026627.7525127,3,1.270046591758728
1708026952.334231,4,1.3015754222869873
1708027279.1832304,5,1.7160816192626953
1708027606.659915,6,2.205991268157959
1708027934.9120686,7,1.6055552959442139
1708028263.3981998,8,1.4943019151687622
1708028593.0434215,9,1.3425027132034302
1708028922.5600245,10,1.36017644405365
1708029251.076189,11,0.7302848100662231
1708029580.2193677,12,0.5025050640106201
1708029910.6376393,13,0.44823890924453735
1708030241.188619,14,0.411226749420166
1708030571.6258104,15,0.37577158212661743
1708030904.0626261,16,0.3773944675922394
1708031236.2594988,17,0.36581993103027344
1708031567.4447532,18,0.3341136872768402
1708031899.7574618,19,0.34498775005340576
1708032230.4638925,20,0.34296274185180664
1708032563.0679796,21,0.2956152558326721
1708032893.342874,22,0.27155664563179016
1708033225.0741346,23,0.2717962861061096
1708033553.5625958,24,0.2803237736225128
1708033885.3741288,25,0.27531924843788147
1708034215.2527616,26,0.26560068130493164
1708034547.188,27,0.2592686712741852
1708035034.9999778,28,0.2666036784648895
1708035726.2213025,29,0.26284730434417725
1708036414.536116,30,0.2515083849430084
1708037105.7836282,31,0.26348310708999634
1708037798.5372713,32,0.25278979539871216
1708038493.137997,33,0.25338780879974365
1708039188.7861679,34,0.24896688759326935
1708039880.6449978,35,0.25586703419685364
1708040571.3922827,36,0.25833025574684143
1708041262.9355292,37,0.252240926027298
1708041952.2955163,38,0.23848548531532288
1708042642.915725,39,0.2538702189922333
1708043333.0451465,40,0.2418317049741745
