Wall time,Step,Value
1707938843.0798802,1,2.207411527633667
1707939148.4531384,2,0.873214840888977
1707939461.0727794,3,1.022671103477478
1707939773.2059798,4,1.8730155229568481
1707940087.1366973,5,1.88215172290802
1707940402.3065314,6,1.3904995918273926
1707940716.6930883,7,1.25100839138031
1707941031.894228,8,1.4428883790969849
1707941346.8707469,9,1.3816074132919312
1707941662.6080172,10,1.625706434249878
1707941977.0696728,11,0.6823732852935791
1707942294.3100839,12,0.49339112639427185
1707942608.5926514,13,0.42297226190567017
1707942923.539587,14,0.3932352066040039
1707943238.7178426,15,0.3644585609436035
1707943552.3556845,16,0.35818514227867126
1707943867.4427896,17,0.3457869291305542
1707944181.758049,18,0.3269813060760498
1707944496.4184697,19,0.3116215467453003
1707944809.7987041,20,0.31844985485076904
1707945122.9411113,21,0.28518804907798767
1707945434.9815114,22,0.2587861120700836
1707945747.4868786,23,0.2509380280971527
1707946060.9885209,24,0.24898461997509003
1707946374.667757,25,0.2435498833656311
1707946688.8293142,26,0.2277965545654297
1707947002.0970092,27,0.22505907714366913
1707947315.727141,28,0.23751859366893768
1707947662.3554087,29,0.24703915417194366
1707948334.271735,30,0.23034045100212097
1707949006.4530964,31,0.2312389314174652
1707949680.7356133,32,0.2298656404018402
1707950355.844263,33,0.2332213670015335
1707951030.816673,34,0.23127709329128265
1707951707.9509916,35,0.23252710700035095
1707952380.6435926,36,0.23082523047924042
1707953048.6813927,37,0.22073711454868317
1707953719.4744663,38,0.23587360978126526
1707954394.0721712,39,0.23051384091377258
1707955063.9612432,40,0.2268332540988922
