Wall time,Step,Value
1707948015.9773965,1,2.278712749481201
1707948683.5835674,2,0.8916841745376587
1707949359.333003,3,1.2346279621124268
1707950033.0811863,4,1.772627592086792
1707950706.6549616,5,1.741431474685669
1707951375.854604,6,1.5703587532043457
1707952044.7157135,7,1.5864020586013794
1707952712.7547367,8,1.2575169801712036
1707953389.6182778,9,1.1288484334945679
1707954067.6289995,10,1.0157878398895264
1707954742.0304248,11,0.5005272626876831
1707955387.503812,12,0.39676108956336975
1707955931.3815145,13,0.3400890529155731
1707956405.7461104,14,0.2974274158477783
1707956724.3836756,15,0.2871590852737427
1707957039.6117122,16,0.2873283624649048
1707957354.2587407,17,0.2847750186920166
1707957670.6466196,18,0.2742842733860016
1707957985.456281,19,0.2670957148075104
1707958300.87653,20,0.25327616930007935
1707958615.4644132,21,0.2254258543252945
1707958929.0034568,22,0.21718619763851166
1707959241.1539078,23,0.22545073926448822
1707959555.8975809,24,0.2088468372821808
1707959870.174295,25,0.20963460206985474
1707960183.0936131,26,0.20970967411994934
1707960494.6719224,27,0.21138909459114075
1707960807.989089,28,0.2106124609708786
1707961119.531261,29,0.20126108825206757
1707961432.9063985,30,0.2022555023431778
1707961744.8056777,31,0.20300611853599548
1707962057.407844,32,0.20083239674568176
1707962368.8962958,33,0.2051786184310913
1707962683.4196022,34,0.20909211039543152
1707962996.044739,35,0.20291192829608917
1707963308.6774118,36,0.20259276032447815
1707963618.7619371,37,0.21070142090320587
1707963930.076841,38,0.1988215446472168
1707964243.0905073,39,0.1990448385477066
1707964555.1522937,40,0.2047988921403885
