Wall time,Step,Value
1710869843.0477085,1,0.7538616061210632
1710870319.5923429,2,0.7590282559394836
1710870787.00438,3,0.7881864309310913
1710871269.749648,4,0.7691383957862854
1710871748.0730705,5,0.7824039459228516
1710872212.528001,6,0.7472542524337769
1710872674.5982141,7,0.7872994542121887
1710873135.6295218,8,0.7617796659469604
1710873598.0091934,9,0.7879858613014221
1710874052.065686,10,0.7877768278121948
1710874502.8905349,11,0.811816394329071
1710874956.2135775,12,0.8108417987823486
1710875410.2352765,13,0.8133983016014099
1710875864.4653795,14,0.8140847682952881
1710876316.0310903,15,0.8172005414962769
1710876768.7939482,16,0.8161977529525757
1710877222.220152,17,0.8152711987495422
1710877674.3996549,18,0.8184661269187927
1710878130.0480802,19,0.8146751523017883
1710878585.337145,20,0.8185621500015259
1710879038.7097862,21,0.8180451989173889
1710879491.645004,22,0.8187034130096436
1710879946.7692096,23,0.8185452222824097
1710880399.5597508,24,0.8183502554893494
1710880851.2177691,25,0.8184152245521545
1710881301.2648847,26,0.8194435238838196
1710881754.2478786,27,0.8183531165122986
1710882208.666907,28,0.8203587532043457
1710882662.0957608,29,0.8192853331565857
1710883112.8704693,30,0.8200423717498779
1710883566.0062335,31,0.8199604749679565
1710884021.201934,32,0.8200339078903198
1710884471.7460325,33,0.8196723461151123
1710884925.9240735,34,0.8194745779037476
1710885378.7002475,35,0.8192400932312012
1710885830.4631152,36,0.8198983073234558
1710886281.4797657,37,0.8201553821563721
1710886733.2687364,38,0.8202570676803589
1710887182.224624,39,0.8202711939811707
1710887636.6875317,40,0.8202683329582214
