Wall time,Step,Value
1711049799.6913798,1,0.7839294075965881
1711050236.3528807,2,0.7709039449691772
1711050682.3620744,3,0.7552965879440308
1711051134.280648,4,0.7767966389656067
1711051585.772885,5,0.7939971685409546
1711052042.8358955,6,0.7911807894706726
1711052499.1749408,7,0.7931581735610962
1711052954.3114448,8,0.7831920981407166
1711053412.2359545,9,0.7877570390701294
1711053870.6074383,10,0.786115825176239
1711054328.3693378,11,0.8150537014007568
1711054786.100742,12,0.8219435214996338
1711055244.004824,13,0.8232033848762512
1711055699.831872,14,0.8212796449661255
1711056155.8011897,15,0.823050856590271
1711056611.7794683,16,0.8233163952827454
1711057068.2083554,17,0.8212796449661255
1711057526.2292404,18,0.8226469159126282
1711057984.379069,19,0.826576292514801
1711058440.7593148,20,0.8244576454162598
1711058897.3269978,21,0.8251525163650513
1711059354.1573236,22,0.8259294033050537
1711059813.0522552,23,0.825468897819519
1711060273.2554796,24,0.8263022303581238
1711060731.9003558,25,0.8256186246871948
1711061188.261093,26,0.8248531222343445
1711061643.709087,27,0.8253361582756042
1711062099.0259466,28,0.8240904211997986
1711062555.1600902,29,0.826169490814209
1711063010.797598,30,0.8255593180656433
1711063465.2760797,31,0.8255706429481506
1711063920.6517298,32,0.8255706429481506
1711064375.949166,33,0.8252231478691101
1711064832.9224896,34,0.8250197768211365
1711065289.2769096,35,0.8253333568572998
1711065744.95579,36,0.8254180550575256
1711066203.3549845,37,0.8255734443664551
1711066661.3099642,38,0.8255000114440918
1711067117.731988,39,0.8259124159812927
1711067572.4143667,40,0.8261186480522156
